Word/Phrase,Description & Definition
paka,"5, n. Cooked taro tops (Mang. dial.). pākākā, v.i. Withered, sere, seared (as leaves or fruit by cold winds). Kua pākākā te rau o te rākau. the leaves are seared. [pā7 or 1, kā1 RR.]"
pakakina,", v.i. Crash, crack, snap, pop. I nā konei ‘ua ake i pakakina mai ei te pākati kiore ā‘au. your rat-trap went off just now; kua pakakina te toka ki runga ake i te ‘are. the stone crashed on top of the house; kua pakakina te rākau. the stick snapped; kua pōkarakara te aronga kapo i te pakakina‘anga te pōro ki runga i te kīni. the fielders clapped when the ball crashed against the stumps; kua ‘akarongo au i te pakakina i tōna kiriti‘anga i te pōpani o te mō‘ina. I heard the pop as he pulled the cork out of the bottle. (cf. Tah. pa‘a‘ina.) [Ce. *paka-kina.]"
paka‘oa,", (-‘ia), v.i. Have a headache. Kua paka‘oa tōku mīmiti. my head is aching; nō te paka‘oa i tōna mīmiti, nō reira i ‘oki vave ei. she went back early because of her headache; ‘Auraka e no‘o ki te ngā‘i rā, ka paka‘oa‘ia tō mīmiti. don’t sit in the sun, you‘ll get a headache. [paka-4, ‘oa2.]"
pakapaka,", 1. v.i. Scorched, scalded, burnt, toasted, crusted. Kua pakapaka te taro i raro i te umu nō tei tāvarevare te ‘uke‘anga. the taro in the oven were burned because it wasn’t opened in time; kua pakapaka tōku vaevae i te vai vera. I scalded my leg in the hot water; ko tōku mangamangā rima tēia i pakapaka ana i te a‘i. this is the finger I scorched in the fire; kua ‘aunga pakapaka te ika. the fish smells as if it’s burning. ‘E kōtipi varāoa pakapaka‘ia, a slice of toast. Varāoa pakapaka, (hard) biscuit. ‘Ē rua āku paunu varāoa pakapaka i ‘oko mai ei. I’ve bought two pounds of biscuits. Vera pakapaka, burning hot, intense heat. 2. Crusts, scorched bits etc. Kā kai au i te pakapaka o te taro. I‘ll eat the taro crusts. Pakapaka varaoa, bread crusts. [paka1 RR.]"
pakapakakina,", v.i., fq. pakakina. Crackle, clatter, sputter, make popping noises. Kua pakapakakina te kapu o te ‘akari i te ngau‘anga te puaka i te ‘akari. the shells cracked as the pig munched the coconuts; ‘e a‘a rā i pakapakakina ai tā‘au matīni? Why is your engine knocking like that?; kua pakapakakina te mauku marō i te kā‘anga i te a‘i. the dry grass crackled as it burned. [pakakina rR.] pākara, n. Buckle. ‘Ei pākara kapu ‘akari tā‘au e ma‘ani nō taku kiri rito. it has to be a coconut-shell buckle you make for my white coconut-leaf belt; kua ‘ati te pākara i tōku kiri. the buckle is broken on my belt. [Eng. buckle.] pākarekare, v.i. Have a sinking feeling (of the stomach). Kua pākarekare tōku kōpū, nō te mea kāre au i kaikai ana. I have a sinking feeling in the stomach because I didn’t have anything to eat. [Ta. *paakare.]"
pakari,", v.i. 1. (Of the physical strength of people and objects). Strong, tough, sturdy, firm; strength, strongly. Kua ‘aere mai te aronga pakari ē kua amo i te tumu rākau ki runga i te torōka. the strong men came and shouldered the tree trunks onto the lorry; ‘e pea tāmaka pakari tēia. this is a stout pair of shoes; ‘e kāka‘u pakari tēia nō te ‘anga‘anga. this is a good strong garment for working in; ‘e toā moa pakari tērā i te tā. that cockerel is a stout fighter. One pakari, firm ground. Kua ‘anga‘anga pakari ‘aia kia oti vave. he worked hard to get it done quickly. 2. Strong (of wind). Kua pakari te matangi, tukuna te kie. the wind is strong, lower the sail. 3. Heavy (of rain, dew). Kua pakari te ua, kā kī tēia ngā‘i i te vai. the rain is heavy, this place will fill with water; ka pakari te ‘au i tēia pō nō te marino. there will be a heavy dew tonight, it’s so calm. 4. Dense (of mist). Kāre e kitea meitaki‘ia te mataara nō te pakari i te ko‘u. the mist was so dense that the path couldn’t be seen very well. 5. Rough (of sea). Kā peke te vaka nō te pakari i te ngaru. the sea is so rough that the canoe will be carried away. 6. Intense (of heat, cold, effort). Kā mate te tōmāti tanu ‘ōu mē pakari te vera o te rā. newly-planted tomatoes will die if the sun gets too hot; kua pakari te anu. it’s bitterly cold; kua kino tōna mata nō te pakari i te mārama o te a‘i. the light was so bright it hurt his eyes. 7. Deep (of stupor). Nō te pakari i tōna kona, kua topa ‘aia ki runga i te mataara. he was so drunk that he fell down on the road. 8. Copious(ly). E inu pakari i te vai anu. drink plenty of cold water. 9. Strong (of meat and drink). Kareka te kai pakari ra, na te tangata pakari ia. but strong food is for grown men (Heb. 5.14); kaope pakari, strong coffee. 10. Firm resolute, determined. Nō te pakari o te rangatira kua tītau atu rāi rātou kia rauka mai te pūnanga o te ‘enemi. because their leader was so resolute, they made a valiant effort to capture the enemy’s stronghold; Nō te pakari iāia, nō reira kāre ‘aia i tuku i te ‘au. he was too stubborn to give in; ‘e pū ‘āpi‘i pakari, a strict (firm) teacher; Kua pakari ‘aia ki tē reira mea. he was set on it. 11. Difficult (of tasks, problems). Kāre e rauka i āku i tēia nūmero nō te pakari. I can’t do this sum, it’s too difficult. 12. Old, mature, ripe. Te tiaki‘anga i te aronga pakari, looking after the old folk; kua pakari tērā tangata, kua tokotoko ‘aere. that man is very old now, he is using a walking-stick; kua ‘akangāro‘i ‘a Teina i te ‘anga‘anga i tōna pakari‘anga. Teina gave up work when he got old; kā tuku au i tāku tamaiti ki te ‘āpi‘i i Nūtirēni mē pakari. I‘m sending my child to school in New Zealand when he’s old enough; e ‘a‘aki i te vī pakari, ‘auraka te mea pī. pick the ripe mangoes , not the green ones; i te pakari‘anga te tōmāti, when the tomatoes were ripe enough; kua pakari te kuru. the breadfruit are mature now. 13. Wise, clever, skilful, cunning. Kua ‘akatū te tangata pakari i tōna ‘are ki runga i te papa. the wise man built his house on bedrock; Kua kī ‘aia i te pakari. he is full of wisdom; kua ‘aere atū ra te aronga pakari mei te ‘itinga o te rā. the wise men set forth from out of the east; kia pakari kōtou mei te ‘ōvī. be as cunning as the serpent; ‘e pakari ma‘ata tō tē reira manu. that one has a lot of cunning in him. 14. Stingy, tight-fisted. ‘E tangata pakari ‘aia i tāna moni. he’s tight with his money. 15. Able to cope (esp. in requests). Ka pakari koe i te amo i tēia ruru va‘ie? Can you manage to carry this bundle of firewood? Ngākau pakari, stout-hearted. ‘E tangata ngākau pakari ‘aia ē te mataku kore. he is a stout-hearted man and fearless. Katu pakari, hard-headed. ‘E tangata katu pakari koe. You are a hard man (to have dealings with). Kite pakari, knowledgeable. Manako pakari, determined. Mata pakari, able to keep awake. (See ‘akapakari, tāpakari, (‘aka)pākarikari.) [Ta. *pakari.]"
pakari‘anga,", nom. Time or state of maturity, full strength, etc. Mē tae ‘aia ki te pakari‘anga, when he reaches maturity. [pakari, -‘anga4.] pākarikari, v.i., fq. pakari. 1. Gradually attaining full strength and maturity. ‘E vao‘o koe kia pākarikari meitaki tō ‘oro‘enua ka ‘aka‘oro ei koe. let your horse develop its full strength before you ride it. 2. (of growth). Slow in developing, thickset but retarded, stumpy. Kua maniua au i tāku ngā pū ‘ānani i te pākarikari‘anga te tupu. I manured both my orange trees as they were only growing slowly; kua pākarikari te tupu o tēia rākau, pēnei kua tū‘ia e te maki. this tree is stunted, maybe it is diseased; ‘e tamaiti tupu pākarikari ‘a Rākau. Rākau is a stocky little boy. [pakari Rr.]"
pakati,", n. Kind(s) of parrotfish (Scaridae), small, light blue in colour. ‘Ē toru ā māua pakati nō raro i tēia kaoa. we caught three parrotfish under this rock; tē ūna‘i pakati nei au. I‘m scaling parrotfish. [Ck. *pakati.] pākati, 1. (-a, -‘ia). Grip in (pincer grip), nip, snap or clench (teeth), grab and hold, catch in a (sprung) trap. Kua pākati te tupa i tōku rima. the crab gripped onto my hand; kua pākati ‘aia i te pu‘ipu‘i ki tōna ni‘o i tōna ‘akakā‘anga i te ‘ava‘ava. he gripped the pipe between his teeth as he lit the tobacco; kua pākati te puakaoa i tōna ni‘o ma te ngururū. the dog snapped its teeth, growling; kua pākati‘ia te kiore toka nō te kai i te kūmara. the rats were trapped because they were eating the sweet potatoes; ‘Ākara, ka pākatia koe e te ture. watch out, the law will get you. 2. n. Pākati kiore, rat-trap. Kua tāmou ‘aia i te pākati kiore ki raro i te ta‘ua. he set the rat-trap under the floor. Pākati niuniu, wire-cutters, pincers, pliers. [pā-7, -kati2.] pākatikati, (-a, -‘ia), fq. pākati. Nip, etc. Kua pākatikatia te rima o te tamaiti e te unga i tōna nanao‘anga. the boy got several nips on his hand groping for the hermit crab; pākatikatia ki te pākati niuniu. nip them off with the pliers. [pākati Rr.] pākau, n. Thing (Ait., N.G.Pt dial. = Rar. ‘apinga). ‘E pākau ei te ‘aka‘ie‘ie. it is really  lovely. pākenu, (-a, -‘ia). Clear ground by grubbing out weeds. Kua pākenu ‘aia i te ngā‘i tāna i manako nō te rūrū i tāna ‘ua kāpati. he cleared all the weeds from where he intended sowing his cabbage seeds; E vāere pākenu kōtou i tēia ngā‘i ka kōkai ei. get this patch completely clear of weeds before you fork it over. [pā-7, kenu.] pāketaketa, v.i. Stubbornly persistent, obdurate, inflexible. Mē ka pāketaketa atu rāi koe, ka makia koe. if you persist in doing it you will get ill; nō te pāketaketa ia rātou i te rave i te kino, because they were hardened to crime; ‘e au tangata ngākau pāketaketa tika ai tēia. these people are really very obdurate. [pā-7, keta RR.]"
pakete,", n., (Bib. bakete). Bucket. E kākapu koe i te vai ki te pakete mā. put the water in a clean bucket; ‘e ‘ōmai nāku te tātai pakete ‘ei ma‘ani pana ungakō. let me have the bucket handle to make a worm-shell gouge; mei te topata okotai no roto i te bakete, like a single drop from a bucket (Is. 40.15). [Eng. bucket.] pākete, n. Rope or sinnet basket used by pearl-shell divers. Tukuna te pākete. lower away the basket. [Eng. basket.]"
paki,"1, (-a). 1. Rub, massage (body), apply (face powder), ointment. Kua peke te veravera i tōna mokotua i tōna paki‘anga ki te ‘akari. the inflammation in his back subsided when she applied the coconut oil; kua paki ‘aia i te paura ki runga i tōna mata/kua paki ‘aia i tōna mata ki te paura. she powdered her face; kua paki‘ia tōna vaevae ki te vairākau. his leg had been rubbed with liniment. 2. Usu. in passive (pakia) unless reduplicated or prefixed. Tap(ped), knock(ed), brush(ed) against, graze(d), bruise(d). Kua auē ‘a Poto i te pakia‘anga tōna mata e te rākau. Poto cried out when the stick caught him in the eye; kua pakia tōna turi i tōna ‘inga‘anga ki raro. he grazed his knee when he fell down. (See ‘arapaki, ‘akamatapakipakia, pākia, (‘aka)pākiakia, pakipaki, papaki, tūpaki(paki); cf. pakia.) [Pn. *paki1.]"
paki,"2, n. A dish: ripe breadfruit mixed with coconut cream (‘akari tatau pata), baked in banana leaves, and eaten hot or cold. Kua ‘akaputu ‘aia i te kuru para ‘ei ma‘ani paki. he kept the ripe breadfruit to make paki with; kua ‘apai mai au i tēia potongā paki nā‘au. I’ve brought you this piece of paki. (cf. poke.)"
pakia,", 1. Touch, make contact with (ki or ki runga i) sthg. Kua pakia te pōro ki runga i te kīni i tōku pē‘i‘anga, inārā kāre te pare i topa. the ball touched the wicket when I bowled but the bails didn’t fall; kua pakia tōna vaevae ki te niuniu ora. his foot touched the live wire. 2. n. Abrasion, graze, superficial contact wound. ‘E a‘a tērā‘o pakia i runga i tō‘ou rima? what is that other graze on your arm? pākia, pass. papaki. Slap. pākiakia, v.i., fq. pākia. Bruise(d), abrade(d). Kua pākiakia te vī, nō tei rūrū ‘ua ‘aia i te ‘a‘aki‘anga. the mangoes were bruised because he gathered them by just shaking them down; ko te ‘ānani pākiakia tā‘au e ‘akapae. the bruised oranges you should put aside; kua pākiakia tōna mokotua i te ‘ati‘anga te ‘ātava o te rākau ki runga iāia. his back was bruised (or abraded) when the branch fell down on him. [pākia Rr.] pākiekie, pā kiekie, to cut kiekie-lianas, i.e. pā1 and kiekie written as one word. Kua ‘oki mai a Mare mā mei te pākiekie mai. Mare and the others are back from cutting kiekie."
pakiko,", v.i. 1. Grazed, scraped, scratched, having the skin or surface layer taken off; a scratch, abrasion. Kua pakiko tōku ngā po‘o rima i tōku ‘inga‘anga i runga i te mataara. I skinned both my elbows when I fell down on the road; kua pakiko te ‘oro‘enua nō te ma‘ata i te kara. the horse’s skin was rubbed (round the neck) because the collar was too big; ‘e a‘a tērā pakiko i runga i tō‘ou vaevae? What is that graze on your leg? 2. Bald. Kua ‘akamā ‘aia nō tei pakiko tōna katu. he is embarrassed because his head is bald; katu pakiko e koe! Baldy! 3. Completed, finished off (of a task). Kāre ‘ua i pakiko ake tēia ngā‘i i te vāere, kua ‘aere atu kōtou ‘e ngā‘i kē. you haven’t finished weeding this place yet, but you have gone on to somewhere else; kua pakiko ia mātou tērā ‘anga‘anga i te rave. we’ve finished doing that job. (See ‘akapakiko, tāpakiko, (‘aka-, tā-)pākikokiko.) [Ta. *pa-kiko.] pākikokiko, v.i., fq. pakiko. Extensively scratched or grazed; scratches, grazes. Kua pākikokiko ‘aia i tōna patere‘anga ki raro mei runga i te mato. he was scratched all over when he slipped down the steep rock-face; kua karo ‘a Manu i tāna tamaiti i te pākikokiko‘anga te pēni o te pātikara. Manu scolded his son when the paintwork on the bicycle got scratched; kua ‘aka‘oki te ‘ākarakara i te tōmāti pākikokiko ki te kāinga. the inspector had the bruised tomatoes sent back home; kua ‘ōrei ‘aia i te pākikokiko i runga i tōna rima ki te vai ma‘ana. she cleaned the grazes on his arm with hot water. [pakiko Rr.]"
pakipaki,", (-a), fq. (pa)paki. Applaud, clap, slap on back, pat. I te peke‘anga ia mātou te rē, kua ‘oro‘oro mai te tangata e kua pakipaki i tō mātou mokotua. when we won people came running in and patted us on the back; kua pakipakia te pēpe kia varea e te moe. the baby was patted to send it to sleep; kua pakipaki ‘aia i te namu i runga i tōku mokotua. he slapped the mosquitoes on my back; kua pakipaki mai te ngaru ki te kaokao o te vaka. the waves slapped against the sides of the canoe. [paki1 RR.] pākiri, n. 1. (a) Skin, hide (of people, animals). Kua to‘u kerekere tōna pākiri nō te anu. his skin was blue with the cold; e ‘o‘ore meitaki kōtou i te pākiri o te puakani‘o ‘ei ma‘ani i te pa‘u. flay the goat’s skin carefully to make a drum with. Pākiri va‘a, lips. ‘Auraka e tāmuramura i tō‘ou pākiri va‘a. don’t put lipstick on. (b) Gobbet of fatty skin. Ko‘ia mai tēnā au pākiri puaka. pick up those bits of pork fat. 2. Peel, rind. E mātipi koe i te pākiri o te taro kā tunu ei. cut the rind off the taro before you cook them. Tiāmu pākiri ‘ānani, marmalade. Kai pākiri, eat fruit with the skin on. Ta‘u pākiri, bake vegetables in their skins. 3. Bark. Kua tīpūpū ‘aia i tōna ingoa ki roto i te pākiri o te rākau. he carved his name in the bark of the tree. 4. Cover (of book). ‘E puka pākiri petetue tēia. this book has a thick cover. [pā-7, kiri.] pākirikiri, n., fq. pākiri 1 (b). Gobbets of fatty skin. Kua ‘akaputu ‘a Ma‘a i te pākirikiri puaka ki roto i te pā, Ma‘a put the gobbets of fat pork into a bowl. [pākiri Rr.]"
